sample_index,publication_id,reference_id,category,match_status,match_type,match_score,extracted_url,resolved_url,status_code,title,raw_context
4819,1185822,17141238,url_web,no_match,url_dead_and_not_archived,0.0,https://mancunion.com/2022/10/30/black-horror-on-screen-the-evolution-of-race-withinhorror-films/,,404,,"Assamull, R. (2022). Black horror on-screen: the evolution of race within horror films https://mancunion.com/2022/10/30/black-horror-on-screen-the-evolution-of-race-within horror-films/ adresinden 5 Nisan 2023 tarihinde alınmıştır."
4837,1364782,25227467,url_web,no_match,url_dead_and_not_archived,0.0,https://www.cwgc.org/visit-us/find-cemeteries-memorials/cemetery-,,403,,URL-3. (2024) https://www.cwgc.org/visit-us/find- cemeteries-memorials/cemetery- details/2022200/phaleron-war-cemetery/ 27.10.2024
4838,1364782,25227473,url_web,strong,live_url_verified,1.0,https://www.flickr.com/photos/eridony/44873755391,https://www.flickr.com/photos/eridony/44873755391,200,Woodland Walk | The University of Pennsylvania with Drexel U… | Flickr,URL-9. (2024) https://www.flickr.com/photos/eridony/4487375 5391 27.10.2024
4886,1181310,17183460,thesis,no_match,url_dead_and_not_archived,0.0,http://acikerisim.pau.edu.tr/xmlui/bitstream/handle/11499/3093/Vural%20Koç.pdf?sequence=1&isAllowed=y,,,,"V. Koç, “Orta Ölçekli Yerleşim Alanlarının Geleceğe Yönelik Büyümesinde Alternatif İl İçi İçsel Çekim Alanları Denizli Örneği Temmuz 2007 Denizli”, Yüksek Lisans Tezi, Pamukkale Üniversitesi Sosyal Bilimler Enstitüsü, Denizli, 2007. [Çevrimiçi]. Available: http://acikerisim.pau.edu.tr/xmlui/bitstream/handle/11499/3093/Vural%20Koç.pdf?sequence =1&isAllowed=y"
4892,1203306,18370045,url_web,no_match,url_dead_and_not_archived,0.0,https://www.kmk.org/fileadmin/Dateien/pdf/Bildung/AllgBildung/2019-11-05-Sachstand_LB-veroeff.pdf,,404,,KMK (2019 b). Sachstand in der Lehrerbildung. IIA/Allgemeinbildendes Schulwesen. Stand:5.11.2019. Ab gerufen am 12.5.2020 von https://www.kmk.org/fileadmin/Dateien/pdf/Bildung/AllgBildung/2019-11-05-S achstand_LB-veroeff.pdf
4893,1297538,22258490,url_web,strong,live_url_verified,1.0,https://www.ifrs.org/content/dam/ifrs/meetings/2023/may/iasb/ap18b-bcdgi-feasibility-of-designing-a-different-impairment-test.pdf,https://www.ifrs.org/content/dam/ifrs/meetings/2023/may/iasb/ap18b-bcdgi-feasibility-of-designing-a-different-impairment-test.pdf,200,,International Accounting Standards Board (IASB). (2023). Feasibility of designing a different impairment test (Agenda Paper 18B). Erişim Adresi: https://www.ifrs.org/content/dam/ifrs/meetings/2023/may/iasb/ ap18b-bcdgi-feasibility-of-designing-a-different-impairment-test.pdf
4899,1319105,23329069,url_web,no_match,url_dead_and_not_archived,0.0,https://www.researchgate.net/publication/291895585_The_relationship_between_cognitive_flexibility_and_affinity-seeking_strategies#fullTextFileContent,,403,,"Martin, M. M. & Anderson, C. M. (2001). The Relationship Between Cognitive Flexibility and Affinity-Seeking Strategies. Advances in Psychological Research, 4(12), 69-76. https://www.researchgate.net/publication/291895585_The_relationship_between_cognitive_flexibility_and_affinity-seeking_strategies#fullTextFileContent"
4907,1330288,23820963,report_policy_legal,strong,live_url_verified,1.0,https://orgm.meb.gov.tr/www/ozel-egitim-ile-ilgili-yayimlar/icerik/123,https://orgm.meb.gov.tr/www/ozel-egitim-programlari/icerik/123,200,Özel Eğitim Programları,Özel Eğitim Rehberlik Hizmetleri Genel Müdürlüğü (2023). Özel eğitim programları. Milli Eğitim Bakanlığı. https://orgm.meb.gov.tr/www/ozel-egitim-ile-ilgili-yayimlar/icerik/123
4922,1197946,17771212,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://data.oecd.org/agrpolicy/agricultural-support.htm,,403,,"OECD Data (2022), Agricultural Support, Date of Access: December 2022, https://data.oecd.org/agrpolicy/agricultural-support.htm"
4925,1225438,19357220,url_web,strong,live_url_verified,1.0,https://www.utikad.org.tr/images/HizmetRapor/utikadlojistiksektoruraporu2021-1654.pdf,https://www.utikad.org.tr/images/HizmetRapor/utikadlojistiksektoruraporu2021-1654.pdf,200,,"UTİKAD. Lojistik Sektörü Raporu 2021. 2021. Erişim Tarihi: Aralık 12, 2022, https://www.utikad.org.tr/images/HizmetRapor/utikadlojistiksektoruraporu2021-1654.pdf."
4941,1241991,19758738,url_web,strong,live_url_verified,1.0,https://www.globalcmt.org/CMTsearch.html,https://www.globalcmt.org/CMTsearch.html,200,Global Centroid Moment Tensor Catalog,"GCMT-Global CMT Catalog Search. (2024, Şubat, 18) https://www.globalcmt.org/CMTsearch.html"
4942,1241991,19758739,url_web,strong,live_url_verified,1.0,http://udim.koeri.boun.edu.tr/,http://udim.koeri.boun.edu.tr/,200,,"KOERİ, Boğaziçi Üniversitesi Kandilli Rasathanesi. (2024, Şubat 18) http://udim.koeri.boun.edu.tr/"
5019,1179368,16836870,url_web,no_match,url_dead_and_not_archived,0.0,http://links.jstor.org/sici?sici=0002-8282%2819931,,404,,"Boudoukh, J., & Richardson, M. (1993). Stock returns and inflation: a long horizon perspective. American Economic Review, 83, 1346 – 1355. http://links.jstor.org/sici?sici=0002- 8282%2819931 ... O%3B2-I&origin=repec"
5021,1160687,16048289,url_web,no_match,url_dead_and_not_archived,0.0,https://www.yok.gov.tr/universiteler/universitelerimiz,,404,,"URL 2. (2022). https://www.yok.gov.tr/universiteler/universitelerimiz. Retrieved from YÖK,ÜNİVERSİTELER: https://www.yok.gov.tr/universiteler/universitelerimiz"
5036,1285685,21739496,url_web,no_match,url_dead_and_not_archived,0.0,https://www.energyinst.org/statistical-review/resources-and-data-downloads,,403,,Energy Institute (2023). Statistical Review of World Energy. https://www.energyinst.org/statistical-review/resources-and-data-downloads
5037,1285685,21739522,report_policy_legal,strong,live_url_verified,1.0,https://www.eea.europa.eu/soer/2015/synthesis/report/1-changingcontext,https://www.eea.europa.eu/en/analysis/publications/the-european-environment-state-and-outlook-2015-synthesis-report,200,The European Environment - State and outlook 2015 | Publications | European Environment Agency (EEA),The European Environment — State and Outlook (SOER) (2015). The changing context of European environmental policy. https://www.eea.europa.eu/soer/2015/synthesis/report/1-changingcontext
5040,1197351,17742353,url_web,strong,live_url_verified,1.0,https://millermagazine.com/tr/blog/turkiyede-durum-bugdayi-tartismasi-28,https://millermagazine.com/tr/blog/turkiyede-durum-bugdayi-tartismasi-28,200,Türkiye’de durum buğdayı tartışması | Miller Magazine,"Değirmenci Dergisi, (2013, 11 Eylül). Türkiye’de Durum Buğdayı Tartışması. Erişim adresi: https://millermagazine.com/tr/blog/turkiyede-durum-bugdayi-tartismasi-28"
5046,1219391,19125622,url_web,strong,live_url_verified,1.0,https://www.constituteproject.org/constitution/Armenia_2015.pdf?lang=en(Erişim,https://www.constituteproject.org/constitution/Armenia_2015.pdf?lang=en(Eri%C5%9Fim,200,,Armenia's Constitution of 1995 with Amendments through 2015 https://www.constituteproject.org/constitution/Armenia_2015.pdf?lang=en (Erişim: 01.09.2022).
5080,1319320,23339626,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/eskiler/2002/10/20021022.htm#7,https://www.resmigazete.gov.tr/eskiler/2002/10/20021022.htm#7,200,T,"Regulation on Academic Evaluation and Quality Assurance in Higher Education Institutions (2002, 22 October). Retrieved December 12, 2023, https://www.resmigazete.gov.tr/eskiler/2002/10/20021022.htm#7"
5081,1319320,23339628,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/eskiler/2015/07/20150723-3.htm,https://www.resmigazete.gov.tr/eskiler/2015/07/20150723-3.htm,200,Başbakanlık Mevzuatı Geliştirme ve Yayın Genel Müdürlüğü,"Regulation on Quality Assurance in Higher Education (2015, 23 July). Retrieved December 12, 2023, https://www.resmigazete.gov.tr/eskiler/2015/07/20150723-3.htm"
5085,1381577,25807846,url_web,strong,live_url_verified,1.0,https://2009-2017.state.gov/e/eb/ecosum/2012g8/faqs/index.htm,https://2009-2017.state.gov/e/eb/ecosum/2012g8/faqs/index.htm,200,G8 Frequently Asked Questions,"US Department of State, G8 Frequently Asked Questions, https://2009- 2017.state.gov/e/eb/ecosum/2012g8/faqs/index.htm. (ET: 06.11.2024)."
5087,1227166,20292387,url_web,no_match,url_dead_and_not_archived,0.0,https://nanoteknoloji.org/sol-jel/(Alınma,,404,,https://nanoteknoloji.org/sol-jel/ (Alınma tarihi: 09.04.2023)
5091,1162361,16131149,url_web,strong,live_url_verified,1.0,https://www.gib.gov.tr/sites/default/files/uluslararasi_mevzuat/TURKCE_METIN/ABD.pdf,https://www.gib.gov.tr/sites/default/files/uluslararasi_mevzuat/TURKCE_METIN/ABD.pdf,200,Gelir İdaresi Başkanlığı,Türkiye Cumhuriyeti Hükümeti ile Amerika Birleşik Devletleri Hükümeti Arasında Gelir Üzerinden Alınan Vergilerde Çifte Vergilendirmeyi Önleme ve Vergi Kaçakçılığına Engel Olma Anlaşması <https://www.gib.gov.tr/sites/default/files/uluslararasi_mevzuat/TURKCE_METIN/ABD.pdf> accessed 03 February 2022.
5106,1268341,20982008,url_web,no_match,no_url_found,0.0,,,,,"DORUK, Özlem (2013). Disiplin toplumu ve haber söylemi: Gökkuşağı Derneği’nce yapılması planlanan yürüyüşün engellemesine ilişkin haberlerin çözümlenmesi. Gümüşhane Üniversitesi Sosyal Bilimler Enstitüsü Elektronik Dergisi, 2(1), 106-132."
5109,1197073,17729336,url_web,strong,live_url_verified,1.0,https://www.uclg.org/sites/default/files/20070400_cdsp_paper_pluijm.pdf,https://www.uclg.org/sites/default/files/20070400_cdsp_paper_pluijm.pdf,200,,"Pluijm, R. v. (2007). City diplomacy: the expanding role of cities in international politics. Netherlands Institute of International Relations. https://www.uclg.org/sites/default/files/20070400 _cdsp_paper_pluijm.pdf"
5115,1245054,19872037,url_web,no_match,url_dead_and_not_archived,0.0,https://www.euronews.com/2019/12/18/we-re-heading-for-disaster-over-space-junk-warns-top-esa-space-debris-official,,406,,"Coreceda, R. (2019). ‘We’re heading for disaster’ over space junk warns top ESA space debris official. Euronews, 1 Ekim 2023 https://www.euronews.com/2019/12/18/we-re-heading-for-disaster-over-space-junk-warns-top-esa-space-debris-official adresinden erişildi."
5116,1245054,19872102,url_web,strong,live_url_verified,1.0,https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/registration-convention.html,https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/registration-convention.html,200,Registration Convention,The United Nations Office for Outer Space Affairs (UNOOSA). (2022h). Resolution adopted by the general assembly 3235 (xxıx) convention on registration of objects launched into outer space. 23 Temmuz 2022 tarihinde https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/registration-convention.html adresinden erişildi.
5118,1370936,25465159,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://essfeed.com/global-grape-industry-report-2025-market-trends-forecasts/,,403,,"Team, E. (2025, February 9). Global Grape Industry Report 2025: Market Trends & Forecasts. EssFeed. https://essfeed.com/global-grape-industry-report-2025-market-trends-forecasts/"
5121,1222726,18873080,url_web,strong,live_url_verified,1.0,https://officiating.itftennis.com/official-search/,https://login.itftennis.com/iditftennis.onmicrosoft.com/b2c_1a_signin/oauth2/v2.0/authorize?client_id=560f0f54-b5e1-43fc-b259-c28ed071d7dc&redirect_uri=https%3A%2F%2Fofficiating.itftennis.com&response_type=id_token&scope=openid&state=OpenIdConnect.AuthenticationProperties%3DZRpcxZf1EWK640uw7_lfTIgzsCvOZQuUYuYmwk9HPT7fzUKtN7gfOyu0SvEywEiKGzuudHn3k6PV0TnWTBmWeKxWZ3s8jUtAHds2N8QRie98_1XfFeqMVV4cMvo3s5xepOzjYsZsVyEDC482pB90oBFOicEehW8ueEBsygVrEld3kOMnU5UQxH-7lK2d8BcHTU2DnH-wGHl0zZKtkeMzmxTWWkUErn-7SUzmlze9Ysq0Ky2qAOYWQG0YJpbzi6RzN8WkQ9yoKyZLDf1K6sVAx3bkYCsFr-gXkEO4-hC1ZQKKc2PeJsmWuV_ZxBhpPGRhOQYufYU6McFcqDP_bH5d5n_Vw3GXMhGRX9MVxHriE12FvuA1YxSXzTWQXeNpYz6HtObr9dA88JEfuKdu_S8z6mHjoOGKM_eeqlveodf0WLO_qCZaOezf2Mb4LraG6g1ZJb1GK5IDIzrUpxCOm-7In-RgW0qA_sLZkuKodrKtoz15i9Oy7xG3YtDThud8OeRKXvH86pU56MuJpxufp76DRamEMVOOtezO--tLQebk0BTlF8C2s4v8fhhFWOuNTI1aOZXdRK0qgq8uyg1C4YRUj4J1dMmoVYZmJFBKEjzqwLhwNEl2cxL9GXfUkUfPRwgPd7E-2jDlKPOUQfcioGpafHng5va6OOacljdktVhNEuYk8uvreafX0m3upZC0DI3RmAhRN7PYXLj3T47EQXTbmA&response_mode=form_post&nonce=639223061448949073.Yzk4YTA0YmEtYzIzMi00NzY0LTk3YTQtNDQ3YzA3ZWEwZjU2NTFjYThjZTYtMDM5NC00ZWVmLWFkMjUtY2MzMjEzMTBiM2Vj&clientId=itf-officiating&x-client-SKU=ID_NET472&x-client-ver=7.5.0.0,200,,34. Number of Officials (2023). https://officiating.itftennis.com/official-search/
5127,1352173,24689969,url_web,strong,live_url_verified,1.0,http://www.hermetics.org/Druidler.html,http://www.hermetics.org/Druidler.html,200,Druidler - Erhan Altunay,"Altunay, E. (2021, June 19). Druidler. Hermetics.org. http://www.hermetics.org/Druidler.html"
5177,1200807,18127084,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.icaew.com/library/subject-gateways/corporate-reporting/the-corporate-,,404,,"3. Accounting Standards Steering Committee. (1975). The corporate report, Institute of Chartered Accountants in England and Wales (ICAEW). https://www.icaew.com/ library/subject-gateways/corporate-reporting/the-corporate- report"
5191,1160012,16027296,url_web,strong,live_url_verified,1.0,https://apnorc.org/wp-content/uploads/2020/02/AP-NORC-Center-and-MTV_Digital-Abuse-Study_FINAL.pdf,https://apnorc.org/wp-content/uploads/2020/02/AP-NORC-Center-and-MTV_Digital-Abuse-Study_FINAL.pdf,200,,"Tompson, T. N., Benz, J. K. ve Agiesta, J. (2013). The digital abuse study: Experiences of teens and young adults. Associated Press-NORC Center for Public Affairs Research. https://apnorc.org/wp-content/uploads/2020/02/AP-NORC-Center-and-MTV_Digital-Abuse-Study_FINAL.pdf."
5222,1313492,23865982,url_web,no_match,url_dead_and_not_archived,0.0,https://www.bwp-zeitschrift,,,,"Buntins, Katja, Reichow, Insa - Rashid, Faisal. “Eine Typologie zur Analyse des Einsatzes von KI-Methoden in der beruflichen Bildung A Typology for Analyzing the Use of AI Methods in Vocational Education and Training”. BWP 53-1, 13-17. www.bwp-zeitschrift. de/dienst/publikationen/de/19392"
5247,1341401,24255394,url_web,strong,live_url_verified,1.0,https://shamela.ws/book/9776/1897#p1,https://shamela.ws/book/9776/1897#p1,200,ج5 - ص41 - كتاب تفسير ابن عاشور التحرير والتنوير - سورة النساء آية - المكتبة الشاملة,"İbn Âşûr, Muhammed Tahir b. Muhammed b. Muhammed et-Tunusi. Tefsîru’t-Tahrîr ve’t-Tenvîr. Tunus: ed-Dâru’t-Tunisiyye, 1984. https://shamela.ws/book/9776/1897#p1."
5269,1299151,22329214,url_web,strong,live_url_verified,1.0,https://www.adsoftheworld.com/campaigns/unexpected-hands,https://www.adsoftheworld.com/campaigns/unexpected-hands,200,El Refugio de la Niñez: Unexpected Hands • Ads of the World™ | Part of The Clio Network,Adsoftheworld. (2021). Guatemala’nın Kamu Spotu. https://www.adsoftheworld.com /campaigns/unexpected-hands
5275,1238686,19622626,url_web,no_match,no_url_found,0.0,,,,,Habermas J. (2014). Kamusallığın Yapısal Dönüşümü. İstanbul: İletişim Yayınları.
5309,1332672,23935845,url_web,no_match,no_url_found,0.0,,,,,"Ang, A. & Mehta, K. (2021). The psychosocial meaning of bridge employment. Asia Pacific Career Development Journal. 4(2), 13-26. https:// asiapacificcda.org/wp-content/uploads/2023/12/A0004_2_03.pdf google scholar"
5336,1336358,24076795,url_web,strong,live_url_verified,1.0,https://meshb.nlm.nih.gov/record/ui?ui=D019091,https://meshb.nlm.nih.gov/record/ui?ui=D019091,200,MeSH Browser,"MeSH. (2024). Medical Subject Headings. (Erişim tarihi:03.10.2024), https://meshb.nlm.nih.gov/record/ui?ui=D019091"
5337,1364555,25216941,url_web,strong,live_url_verified,1.0,https://www.collectorsweekly.com/rugs-and-textiles/vera,https://www.collectorsweekly.com/rugs-and-textiles/vera,200,Vera Scarves and Textiles | Collectors Weekly,Collectors Weekly. (t.y.). The creaf Vera Neumann: Nature meets modern design. 22 Eylül 2024 tarihinde https://www.collectorsweekly.com/rugs-and-textiles/vera adresinden erişilmiştir.
5338,1364555,25216943,dergipark_file,strong,live_url_verified,1.0,https://dergipark.org.tr/en/download/article-file/417668,https://dergipark.org.tr/en/download/article-file/417668,200,,"Dilay, S. (2011). Sanatsal ve kültürel açıdan balık motifleri. Türk Bilimsel Derlemeler Dergisi, 4(1), 53–56. 20 Kasım 2024 tarihinde https://dergipark.org.tr/en/download/article-file/417668 adresinden erişilmiştir."
5345,1346752,24476357,report_policy_legal,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/arsiv/14574.pdf,https://www.resmigazete.gov.tr/arsiv/14574.pdf,200,,"Milli Eğitim Temel Kanunu [The National Education Basic Law] (1973). T.C. Resmi Gazete, 14574, 24 Haziran 1973. https://www.resmigazete.gov.tr/arsiv/14574.pdf."
5364,1261765,20583164,report_policy_legal,no_match,no_url_found,0.0,,,,,"32. https://w w w.mevzuat.gov.tr/anasayfa/MevzuatFihristDetay Iframe? MevzuatTur=1&MevzuatNo=6283&MevzuatTertip= 3#:~:text=Madde%205%20% E2%80%93%20Hem%C5%9Fire%20 okulundan% 20mezun,en%20b%C3%BCy%C3%BCk%20 sa%C4%9Fl%C4%B1k%20amirine%20verirler. [Crossref]"
5400,1192667,17489373,url_web,no_match,url_dead_and_not_archived,0.0,https://www.tcmb.gov.tr/wps/wcm/connect/EN/TCMB+EN/Main+Menu/Statistics/Balance+of+Payments+and+Related+Statistics/International+Reserves+and+Foreign+Currncy+Liquidity/,,404,,C.B.R.T.(2022)Foreign Exchange Parity Statistics(https://www.tcmb.gov.tr/wps/wcm /connect/EN/TCMB+EN/Main+Menu/Statistics/Balance+of+Payments+and+Related+Statistics/International+Reserves+and+Foreign+Currncy+Liquidity/)
5407,1281567,21503190,url_web,strong,live_url_verified,1.0,https://ec.europa.eu/eurostat/statistics-explained/index.php?title=Natural_gas_supply_statistics,https://ec.europa.eu/eurostat/statistics-explained/index.php?title=Natural_gas_supply_statistics,200,Natural gas supply statistics - Statistics Explained - Eurostat,"[34] Eurostat natural gas supply statistics. [Online]. Available at: https://ec.europa.eu/eurostat/statistics-explained/index. php?title=Natural_gas_supply_statistics. [Accessed: May 23, 2023]."
5408,1266830,21267500,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://biruni.tuik.gov.tr/bolgeselistatistik/tabloOlustur.do(Accessed,,404,,16. Turkish Statistical Institute (TURKSTA); Health Statistics (2021): https://biruni.tuik.gov.tr/bolgeselistatistik/tabloOlustur.do (Accessed date: 25.10.2021).
5412,1284123,21684849,url_web,strong,live_url_verified,1.0,https://www.cna-aiic.ca/en/nursing/regulated-nursing-in-canada/nursing-ethics,https://www.cna-aiic.ca/en/nursing/regulated-nursing-in-canada/nursing-ethics,200,Ethics - Canadian Nurses Association,"Canadian Nurses Association (CNA) (2017). Code of Ethics for Registered Nurses. Erişim tarihi: 28.05.2023, https://www.cna-aiic.ca/en/nursing/ regulated-nursing-in-canada/nursing-ethics"
5413,1284123,21684869,url_web,strong,live_url_verified,1.0,https://sozluk.gov.tr/,https://sozluk.gov.tr/,200,Türk Dil Kurumu Sözlükleri,Türk Dil Kurumu (TDK). Etik. Erişim tarihi: 10.06.2023. https://sozluk.gov.tr/
5423,1223319,22687987,url_web,strong,live_url_verified,1.0,https://www.undp.org/sites/g/files/zskgke326/files/publications/undp-cpr-annual-rep-2007.pdf,https://www.undp.org/sites/g/files/zskgke326/files/publications/undp-cpr-annual-rep-2007.pdf,200,,"United Nations Development Programme. (2007), Bureau for Crisis Prevention and Recovery. https://www.undp. org/sites/g/files/zskgke326/files/publications/undp-cpr-annual-rep-2007.pdf (Erişim Tarihi 10.12.2023)."
5428,1220817,18801116,url_web,strong,live_url_verified,1.0,https://vedicheritage.gov.in/upanishads/,https://vedicheritage.gov.in/upanishads/,200,Upanishads | Vedic Heritage Portal,"Upanishads | Vedic Heritage Portal. (n.d.). Retrieved 10 August 2023, from https://vedicheritage.gov.in/upanishads/."
5440,1276852,21253021,url_web,no_match,url_dead_and_not_archived,0.0,https://thl.fi/en/web/thlfi-en/statistics-and-data/data-and-services/register-descriptions/care-register-for-health-care,,403,,"21. Care Register for Health Care. Finnish Institute for Health and Welfare (THL), Finland. 2021. (updated 2023 Dec 7, cited 2024 Jan 31). Available from: https://thl.fi/en/web/thlfi-en/statistics-and-data/ data-and-services/register-descriptions/care-register-for-health-care [Crossref ]"
5466,1306475,22620064,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/eskiler/2022/09/20220913-5.htm,https://www.resmigazete.gov.tr/eskiler/2022/09/20220913-5.htm,200,,1.Notıfıcatıon On The Implementatıon Procedures And Prıncıples Of Emergency Servıces In Health Care Facılıtıes. Available from: https://www.resmigazete.gov.tr/eskiler/2022/09/20220913-5.htm ( access date:2024 Dec 02)
5482,1336017,24062410,hidden_doi,no_match,url_dead_and_not_archived,0.0,https://doi.org/10.2900/63495(Erişim,,404,,Antimicrobial resistance surveillance in Europe 2023 - 2021 data. Stockholm: European Centre for Disease Prevention and Control and World Health Organization; 2023. https://doi.org/10.2900/63495 (Erişim Tarihi: Mart 2024)
5511,1224976,18972074,url_web,no_match,no_url_found,0.0,,,,,"Eskew, G. T. (2007, September 20). Birmingham campaign of 1963. Encyclopedia of Alabama. https:// encyclopediaofalabama.org/article/birmingham-campaign-of-1963/"
5516,1311595,23815503,thesis,strong,live_url_verified,1.0,https://avesis.uludag.edu.tr/yonetilen-tez/74e2f048-c356-40ab-97ba-e322e6d8bb88/tuketici-sinizminin-onculleri-ve-sonuclari-hizmet-sektoru-uzerinde-bir-arastirma,https://avesis.uludag.edu.tr/yonetilen-tez/74e2f048-c356-40ab-97ba-e322e6d8bb88/tuketici-sinizminin-onculleri-ve-sonuclari-hizmet-sektoru-uzerinde-bir-arastirma,200,Tüketici sinizminin öncülleri ve sonuçları: Hizmet sektörü üzerinde bir araştırma | AVESİS,"Akçay, G. (2021). Tüketici sinizminin öncülleri ve sonuçları: Hizmet sektörü üzerinde bir araştırma (Doktora tezi). Erişim adresi: https://avesis.uludag.edu.tr/yonetilen-tez/74e2f048-c356-40ab-97ba-e322e6d8bb88/tuketici- sinizminin-onculleri-ve-sonuclari-hizmet-sektoru-uzerinde-bir-arastirma"
5518,1311595,23815594,url_web,strong,live_url_verified,1.0,https://www.skdturkiye.org/Yayin/100-Maddede-Surdurulebilirlik-Rehberi,https://www.skdturkiye.org/100-maddede-surdurulebilirlik-rehberi/,200,100 Maddede Sürdürülebilirlik Rehberi,SKD Türkiye (2016). 100 maddede sürdürülebilirlik rehberi. https://www.skdturkiye.org/Yayin/100-Maddede- Surdurulebilirlik-Rehberi. (Erişim Tarihi: 24 Ağustos 2022)
5535,1314060,23008876,report_policy_legal,strong,live_url_verified,1.0,https://armenpress.am/en/article/1203681,https://armenpress.am/en/article/1203681,200,"Armenian Genocide international recognition process not Foreign Ministry’s top priority, says FM Mirzoyan - ARMENPRESS Armenian News Agency","“Armenian Genocide International Recognition Process not Foreign Ministry’s Top Priority, says FM Mirzoyan”, ArmenPress, 31 Ekim 2024, https://armenpress.am/en/article/1203681."
5536,1314060,23008988,url_web,strong,live_url_verified,1.0,https://jam-news.net/armenian-fm-on-antalya-diplomacy-forum/,https://jam-news.net/armenian-fm-on-antalya-diplomacy-forum/,200,Armenian FM on Antalya Diplomacy Forum/ JAMnews,"“'There’s a Chance to Open New Era in Caucasus' - Armenian Foreign Minister at Antalya Forum”, JAM News, 14 Nisan 2025, https://jam-news.net/armenian-fm-on-antalya-diplomacy-forum/."
5580,1287399,21823730,url_web,no_match,no_url_found,0.0,,,,,"Cumhuriyet gazetesi (1960, Ekim 7)."
5604,1353266,24737463,url_web,strong,live_url_verified,1.0,https://www.unwto.org/news/international-tourism-recovers-pre-pandemic-levels-in-2024,https://www.untourism.int/news/international-tourism-recovers-pre-pandemic-levels-in-2024,200,International tourism recovers pre-pandemic levels in 2024,"UNWTO (2024). Contact, https://www.unwto.org/news/international-tourism-recovers-pre-pandemic-levels-in-2024, Erişim Tarihi: 6 Mart 2025."
5670,1169903,16445947,url_web,no_match,url_dead_and_not_archived,0.0,https://www.cebm.ox.ac.uk/resources/levels-of-evidence/oxford-,,404,,"18. Oxford Centre for Evidence-Based Medicine: Levels of Evidence (March 2009). Accessed: March 20, 2022. Available from: https:// www.cebm.ox.ac.uk/resources/levels-of-evidence/oxford- centre-for-evidence-based-medicine-levels-of-evidence- march-2009"
5673,1300654,22395899,url_web,no_match,url_dead_and_not_archived,0.0,https://www.anao.gov.au/work/performance-audit/managing-conflictsinterest-fma-agencies,,,,"ANAO, Australian National Audit Office, (2014). Managing Conflicts of Interest in FMA Agencies, https://www.anao.gov.au/work/performance-audit/managing-conflictsinterest- fma-agencies, Erişim: 24.12.2024."
5677,1168475,17021633,url_web,strong,live_url_verified,1.0,https://www.sikayetvar.com/yemek-sepeti?page=5,https://www.sikayetvar.com/yemeksepeti?page=5,200,Yemeksepeti Şikayet ve Yorumları - 5/200 - Şikayetvar,"[36] Internet: Şikayetler, https://www.sikayetvar.com/yemek- sepeti?page=5, 10.08 2019."
5706,1307897,22674104,url_web,no_match,url_dead_and_not_archived,0.0,https://www.fishtree.com/(Erişim,,404,,Fishtree. (2024). Welcome to the future of personalized learning. https://www.fishtree.com/ (Erişim Tarihi: 25.02.2025).
5707,1307897,22674143,url_web,no_match,url_dead_and_not_archived,0.0,http://jmc.stanford.edu/articles/whatisai.html(Erişim,,404,,"McCarthy, J. (2007). What is artificial intelligence?. http://jmc.stanford.edu/articles/whatisai.html (Erişim Tarihi: 25.02.2025)."
5720,1329079,23766233,dergipark_file,strong,live_url_verified,1.0,https://dergipark.org.tr/tr/download/article-file/17498,https://dergipark.org.tr/tr/download/article-file/17498,200,,"Atmaca, T. ve Öntaş, T. (2014). Velilerin öğretmenlere uyguladığı şiddete yönelik nitel bir araştırma. Anadolu Eğitim Liderliği ve Öğretim Dergisi, 2(1), 47-62. Erişim: https://dergipark.org.tr/tr/download/article-file/17498"
5736,1232443,19383820,url_web,strong,live_url_verified,1.0,https://www.eia.gov/international/data/world,https://www.eia.gov/international/data/world,200,International - U.S. Energy Information Administration (EIA),Enerji Bilgi İdaresi (2022). Electricity. https://www.eia.gov/international/data/world
5737,1232443,19383854,url_web,no_match,url_dead_and_not_archived,0.0,https://www.iea.org/data-and-statistics/data-products?filter=emissions,,403,,Uluslararası Enerji Ajansı (2022). Data and statistics. https://www.iea.org/data-and-statistics/data-products?filter=emissions
5740,1211770,18626399,url_web,no_match,url_dead_and_not_archived,0.0,https://doi.org/https://yokatlas.yok.gov.tr/lisans-bolum.php?b=10248,,400,,13- YükseköğretimKurulu. (2021a). Hemşirelik Fakülteleri. https://doi.org/https://yokatlas.yok.gov.tr/lisans-bolum.php?b=10248. Erişim tarihi: 02.02.2021
